house_id,base_population,base_pop_dev,base_pop_score,base_pp,base_compactness_score,base_Fairness,opt_population,opt_pop_dev,opt_pop_score,opt_pp,opt_compactness_score,opt_Fairness,delta_pop_score,delta_compactness_score,delta_fairness,frontier_relative_base,frontier_relative_opt
3,31733.0,0.03922195538148342,0.6077804461851659,0.4846580937364014,0.9693161874728028,0.7523947427002207,31733.0,0.03922195538148342,0.803890223092583,0.4846580937364014,0.9693161874728028,0.870060608844671,0.19610977690741704,0.0,0.11766586614445029,1.4576917428174994,2.68090959192429
16,31748.0,0.03876780132516105,0.6123219867483896,0.21546053735398737,0.43092107470797475,0.5397616219322237,31748.0,0.03876780132516105,0.8061609933741948,0.21546053735398737,0.43092107470797475,0.6560650259077068,0.19383900662580522,0.0,0.11630340397548311,-0.7527762302426824,0.4562778847377858
14,31749.0,0.038737524388072896,0.612624756119271,0.31124411413864045,0.6224882282772809,0.616570144982475,31749.0,0.038737524388072896,0.8063123780596355,0.31124411413864045,0.6224882282772809,0.7327827181466937,0.19368762194036448,0.0,0.11621257316421874,0.04570135240016691,1.2538112184388814
82,31751.0,0.038676970513896576,0.6132302948610342,0.18169577572470258,0.36339155144940516,0.5132947974963826,31751.0,0.038676970513896576,0.8066151474305171,0.1816996278270448,0.3633992556540896,0.6293287907199461,0.1933848525694829,7.704204684433336e-06,0.11603399322356345,-1.0279171281081034,0.17833627625604334
96,31753.0,0.038616416639720264,0.6138358336027974,0.2918867649560176,0.5837735299120352,0.6018109121264925,31753.0,0.038616416639720264,0.8069179168013987,0.2919645108560167,0.5839290217120334,0.7177223587656526,0.19308208319860132,0.0001554917999981864,0.11591144663916009,-0.10773105463619301,1.0972483934456345
74,31757.0,0.03849530889136763,0.6150469110863237,0.39259865924932313,0.7851973184986463,0.6831070740512528,31757.0,0.03849530889136763,0.8075234555431618,0.39259865924932313,0.7851973184986463,0.7985930007253557,0.19247654445683815,0.0,0.11548592667410285,0.7373986298567032,1.9379545043613786
43,31757.0,0.03849530889136763,0.6150469110863237,0.21644456115213492,0.43288912230426985,0.5421837955735022,31757.0,0.03849530889136763,0.8075234555431618,0.21644456115213492,0.43288912230426985,0.657669722247605,0.19247654445683815,0.0,0.11548592667410285,-0.7275960643310954,0.47295981017358
17,31759.0,0.03843475501719131,0.6156524498280869,0.352893358949056,0.705786717898112,0.6517061570560969,31759.0,0.03843475501719131,0.8078262249140434,0.352893358949056,0.705786717898112,0.7670104221076708,0.19217377508595657,0.0,0.11530426505157387,0.4109644361063938,1.6096318127275593
64,31763.0,0.03831364726883868,0.6168635273116132,0.21406624444122396,0.4281324888824479,0.5413711119399471,31763.0,0.03831364726883868,0.8084317636558066,0.21409303167131372,0.42818606334262743,0.6563334835305349,0.1915682363441934,5.357446017950629e-05,0.11496237159058775,-0.7360444713229845,0.45906868691969477
21,31772.0,0.038041154835045256,0.6195884516495475,0.22760761178921907,0.45521522357843813,0.5538391604211037,31772.0,0.038041154835045256,0.8097942258247737,0.22760761178921907,0.45521522357843813,0.6679626249262395,0.19020577417522622,0.0,0.11412346450513577,-0.6064305064118968,0.5799616339664575
49,31777.0,0.03788977014960447,0.6211022985039554,0.2652155863589109,0.5304311727178218,0.5848338481895019,31777.0,0.03788977014960447,0.8105511492519777,0.2652155863589109,0.5304311727178218,0.6985031586383152,0.1894488507480223,0.0,0.11366931044881334,-0.28421934570660695,0.8974515499629728
95,31778.0,0.03785949321251631,0.6214050678748368,0.3390357971575796,0.6780715943151592,0.6440716784509658,31778.0,0.03785949321251631,0.8107025339374184,0.33904717463581074,0.6780943492716215,0.7576592600710996,0.18929746606258158,2.275495646231196e-05,0.11358758162013383,0.33159876444290654,1.5124200325586072
52,31781.0,0.03776866240125184,0.6223133759874817,0.3716442719719198,0.7432885439438396,0.6707034431700248,31781.0,0.03776866240125184,0.8111566879937409,0.3716442719719198,0.7432885439438396,0.7840094303737803,0.18884331200625915,0.0,0.11330598720375551,0.6084543303346635,1.7863482302372249
18,31784.0,0.037677831589987366,0.6232216841001263,0.2146996431501713,0.4293992863003426,0.5456927249802128,31784.0,0.037677831589987366,0.8116108420500632,0.2146996431501713,0.4293992863003426,0.6587262197501749,0.18838915794993683,0.0,0.11303349476996205,-0.6911183225510369,0.4839428305262599
20,31787.0,0.03758700077872289,0.6241299922127712,0.23050880300996276,0.46101760601992553,0.5588850377356329,31787.0,0.03758700077872289,0.8120649961063856,0.23050880300996276,0.46101760601992553,0.6716460400718016,0.1879350038936144,0.0,0.1127610023361687,-0.5539751308830414,0.6182532753689919
69,31800.0,0.03719340059657684,0.6280659940342317,0.4942526832076882,0.9885053664153765,0.7722417429866896,31800.0,0.03719340059657684,0.8140329970171158,0.4942526832076882,0.9885053664153765,0.8838219447764201,0.18596700298288416,0.0,0.1115802017897305,1.664015002035537,2.823968172044758
12,31807.0,0.036981462036959734,0.6301853796304027,0.14046070255700335,0.2809214051140067,0.49047978982384427,31807.0,0.036981462036959734,0.8150926898152013,0.14046070255700335,0.2809214051140067,0.6014241759347234,0.18490731018479867,0.0,0.11094438611087915,-1.2650948715523822,-0.11175144413544508
